Collection,Ballot id,Contest,Selections
pbcid1,bid776,cid1,Bob
pbcid1,bid777,cid1,Alice
pbcid1,bid778,cid1,Alice
pbcid1,bid779,cid1,Alice
pbcid1,bid780,cid1,Bob
pbcid1,bid781,cid1,Bob
pbcid1,bid782,cid1,Bob
pbcid1,bid783,cid1,Alice
pbcid1,bid784,cid1,Alice
pbcid1,bid785,cid1,Alice
pbcid1,bid786,cid1,Alice
pbcid1,bid787,cid1,Bob
pbcid1,bid788,cid1,Alice
pbcid1,bid789,cid1,Bob
pbcid1,bid790,cid1,Bob
pbcid1,bid791,cid1,Bob
pbcid1,bid792,cid1,Alice
pbcid1,bid793,cid1,Alice
pbcid1,bid794,cid1,Alice
pbcid1,bid795,cid1,Alice
pbcid1,bid796,cid1,Bob
pbcid1,bid797,cid1,Alice
pbcid1,bid798,cid1,Alice
pbcid1,bid799,cid1,Bob
pbcid1,bid800,cid1,Bob
pbcid1,bid801,cid1,Bob
pbcid1,bid802,cid1,Bob
pbcid1,bid803,cid1,Bob
pbcid1,bid804,cid1,Alice
pbcid1,bid805,cid1,Alice
pbcid1,bid806,cid1,Bob
pbcid1,bid807,cid1,Alice
pbcid1,bid808,cid1,Alice
pbcid1,bid809,cid1,Alice
pbcid1,bid810,cid1,Bob
pbcid1,bid811,cid1,Bob
pbcid1,bid812,cid1,Bob
pbcid1,bid813,cid1,Alice
pbcid1,bid814,cid1,Bob
pbcid1,bid815,cid1,Alice
pbcid1,bid816,cid1,Alice
pbcid1,bid817,cid1,Alice
pbcid1,bid818,cid1,Bob
pbcid1,bid819,cid1,Bob
pbcid1,bid820,cid1,Bob
pbcid1,bid821,cid1,Alice
pbcid1,bid822,cid1,Bob
pbcid1,bid823,cid1,Bob
pbcid1,bid824,cid1,Bob
pbcid1,bid825,cid1,Bob
pbcid1,bid826,cid1,Alice
pbcid1,bid827,cid1,Bob
pbcid1,bid828,cid1,Bob
pbcid1,bid829,cid1,Alice
pbcid1,bid830,cid1,Alice
pbcid1,bid831,cid1,Bob
pbcid1,bid832,cid1,Alice
pbcid1,bid833,cid1,Bob
pbcid1,bid834,cid1,Alice
pbcid1,bid835,cid1,Alice
pbcid1,bid836,cid1,Bob
pbcid1,bid837,cid1,Alice
pbcid1,bid838,cid1,Alice
pbcid1,bid839,cid1,Bob
pbcid1,bid840,cid1,Bob
pbcid1,bid841,cid1,Alice
pbcid1,bid842,cid1,Alice
pbcid1,bid843,cid1,Alice
pbcid1,bid844,cid1,Alice
pbcid1,bid845,cid1,Bob
pbcid1,bid846,cid1,Alice
pbcid1,bid847,cid1,Bob
pbcid1,bid848,cid1,Alice
pbcid1,bid849,cid1,Bob
pbcid1,bid850,cid1,Alice
pbcid1,bid851,cid1,Alice
pbcid1,bid852,cid1,Bob
pbcid1,bid853,cid1,Alice
pbcid1,bid854,cid1,Bob
pbcid1,bid855,cid1,Alice
pbcid1,bid856,cid1,Alice
pbcid1,bid857,cid1,Alice
pbcid1,bid858,cid1,Bob
pbcid1,bid859,cid1,Alice
pbcid1,bid860,cid1,Alice
pbcid1,bid861,cid1,Bob
pbcid1,bid862,cid1,Alice
pbcid1,bid863,cid1,Alice
pbcid1,bid864,cid1,Alice
pbcid1,bid865,cid1,Bob
pbcid1,bid866,cid1,Bob
pbcid1,bid867,cid1,Alice
pbcid1,bid868,cid1,Alice
pbcid1,bid869,cid1,Bob
pbcid1,bid870,cid1,Alice
pbcid1,bid871,cid1,Bob
pbcid1,bid872,cid1,Bob
pbcid1,bid873,cid1,Bob
pbcid1,bid874,cid1,Alice
pbcid1,bid875,cid1,Alice
pbcid1,bid876,cid1,Bob
pbcid1,bid877,cid1,Alice
pbcid1,bid878,cid1,Bob
pbcid1,bid879,cid1,Alice
pbcid1,bid880,cid1,Alice
pbcid1,bid881,cid1,Bob
pbcid1,bid882,cid1,Alice
pbcid1,bid883,cid1,Alice
pbcid1,bid884,cid1,Alice
pbcid1,bid885,cid1,Alice
pbcid1,bid886,cid1,Alice
pbcid1,bid887,cid1,Bob
pbcid1,bid888,cid1,Alice
pbcid1,bid889,cid1,Alice
pbcid1,bid890,cid1,Bob
pbcid1,bid891,cid1,Bob
pbcid1,bid892,cid1,Alice
pbcid1,bid893,cid1,Alice
pbcid1,bid894,cid1,Alice
pbcid1,bid895,cid1,Bob
pbcid1,bid896,cid1,Alice
pbcid1,bid897,cid1,Bob
pbcid1,bid898,cid1,Bob
pbcid1,bid899,cid1,Alice
pbcid1,bid900,cid1,Bob
pbcid1,bid901,cid1,Bob
pbcid1,bid902,cid1,Alice
pbcid1,bid903,cid1,Alice
pbcid1,bid904,cid1,Bob
pbcid1,bid905,cid1,Bob
pbcid1,bid906,cid1,Alice
pbcid1,bid907,cid1,Alice
pbcid1,bid908,cid1,Bob
pbcid1,bid909,cid1,Bob
pbcid1,bid910,cid1,Alice
pbcid1,bid911,cid1,Alice
pbcid1,bid912,cid1,Alice
pbcid1,bid913,cid1,Bob
pbcid1,bid914,cid1,Bob
pbcid1,bid915,cid1,Bob
pbcid1,bid916,cid1,Bob
pbcid1,bid917,cid1,Alice
pbcid1,bid918,cid1,Alice
pbcid1,bid919,cid1,Alice
pbcid1,bid920,cid1,Bob
pbcid1,bid921,cid1,Alice
pbcid1,bid922,cid1,Bob
pbcid1,bid923,cid1,Alice
pbcid1,bid924,cid1,Alice
pbcid1,bid925,cid1,Bob
pbcid1,bid926,cid1,Bob
pbcid1,bid927,cid1,Bob
pbcid1,bid928,cid1,Alice
pbcid1,bid929,cid1,Bob
pbcid1,bid930,cid1,Alice
pbcid1,bid931,cid1,Alice
pbcid1,bid932,cid1,Bob
pbcid1,bid933,cid1,Bob
pbcid1,bid934,cid1,Alice
pbcid1,bid935,cid1,Alice
pbcid1,bid936,cid1,Alice
pbcid1,bid937,cid1,Alice
pbcid1,bid938,cid1,Bob
pbcid1,bid939,cid1,Bob
pbcid1,bid940,cid1,Alice
pbcid1,bid941,cid1,Bob
pbcid1,bid942,cid1,Alice
pbcid1,bid943,cid1,Bob
pbcid1,bid944,cid1,Bob
pbcid1,bid945,cid1,Bob
pbcid1,bid946,cid1,Bob
pbcid1,bid947,cid1,Alice
pbcid1,bid948,cid1,Alice
pbcid1,bid949,cid1,Bob
pbcid1,bid950,cid1,Alice
pbcid1,bid951,cid1,Bob
pbcid1,bid952,cid1,Bob
pbcid1,bid953,cid1,Alice
pbcid1,bid954,cid1,Bob
pbcid1,bid955,cid1,Alice
pbcid1,bid956,cid1,Bob
pbcid1,bid957,cid1,Alice
pbcid1,bid958,cid1,Alice
pbcid1,bid959,cid1,Bob
pbcid1,bid960,cid1,Alice
pbcid1,bid961,cid1,Alice
pbcid1,bid962,cid1,Bob
pbcid1,bid963,cid1,Alice
pbcid1,bid964,cid1,Bob
pbcid1,bid965,cid1,Alice
pbcid1,bid966,cid1,Bob
pbcid1,bid967,cid1,Alice
pbcid1,bid968,cid1,Bob
pbcid1,bid969,cid1,Bob
pbcid1,bid970,cid1,Alice
pbcid1,bid971,cid1,Alice
pbcid1,bid972,cid1,Alice
pbcid1,bid973,cid1,Alice
pbcid1,bid974,cid1,Alice
pbcid1,bid975,cid1,Bob
pbcid1,bid976,cid1,Alice
pbcid1,bid977,cid1,Alice
pbcid1,bid978,cid1,Bob
pbcid1,bid979,cid1,Bob
pbcid1,bid980,cid1,Bob
pbcid1,bid981,cid1,Bob
pbcid1,bid982,cid1,Alice
pbcid1,bid983,cid1,Alice
pbcid1,bid984,cid1,Bob
pbcid1,bid985,cid1,Bob
pbcid1,bid986,cid1,Bob
pbcid1,bid987,cid1,Bob
pbcid1,bid988,cid1,Alice
pbcid1,bid989,cid1,Bob
pbcid1,bid990,cid1,Bob
pbcid1,bid991,cid1,Alice
pbcid1,bid992,cid1,Alice
pbcid1,bid993,cid1,Bob
pbcid1,bid994,cid1,Bob
pbcid1,bid995,cid1,Alice
pbcid1,bid996,cid1,Bob
pbcid1,bid997,cid1,Bob
pbcid1,bid998,cid1,Alice
pbcid1,bid999,cid1,Bob
pbcid1,bid1000,cid1,Alice
pbcid1,bid1001,cid1,Alice
pbcid1,bid1002,cid1,Alice
pbcid1,bid1003,cid1,Alice
pbcid1,bid1004,cid1,Bob
pbcid1,bid1005,cid1,Bob
pbcid1,bid1006,cid1,Bob
pbcid1,bid1007,cid1,Alice
pbcid1,bid1008,cid1,Alice
pbcid1,bid1009,cid1,Alice
pbcid1,bid1010,cid1,Bob
pbcid1,bid1011,cid1,Alice
pbcid1,bid1012,cid1,Bob
pbcid1,bid1013,cid1,Bob
pbcid1,bid1014,cid1,Bob
pbcid1,bid1015,cid1,Bob
pbcid1,bid1016,cid1,Bob
pbcid1,bid1017,cid1,Bob
pbcid1,bid1018,cid1,Alice
pbcid1,bid1019,cid1,Bob
pbcid1,bid1020,cid1,Alice
pbcid1,bid1021,cid1,Bob
pbcid1,bid1022,cid1,Bob
pbcid1,bid1023,cid1,Alice
pbcid1,bid1024,cid1,Bob
pbcid1,bid1025,cid1,Bob
pbcid1,bid1026,cid1,Alice
pbcid1,bid1027,cid1,Alice
pbcid1,bid1028,cid1,Bob
pbcid1,bid1029,cid1,Bob
pbcid1,bid1030,cid1,Alice
pbcid1,bid1031,cid1,Alice
pbcid1,bid1032,cid1,Alice
pbcid1,bid1033,cid1,Alice
pbcid1,bid1034,cid1,Alice
pbcid1,bid1035,cid1,Bob
pbcid1,bid1036,cid1,Bob
pbcid1,bid1037,cid1,Alice
pbcid1,bid1038,cid1,Bob
pbcid1,bid1039,cid1,Alice
pbcid1,bid1040,cid1,Alice
pbcid1,bid1041,cid1,Bob
pbcid1,bid1042,cid1,Bob
pbcid1,bid1043,cid1,Alice
pbcid1,bid1044,cid1,Bob
pbcid1,bid1045,cid1,Alice
pbcid1,bid1046,cid1,Bob
pbcid1,bid1047,cid1,Bob
pbcid1,bid1048,cid1,Alice
pbcid1,bid1049,cid1,Alice
pbcid1,bid1050,cid1,Alice
pbcid1,bid1051,cid1,Bob
pbcid1,bid1052,cid1,Bob
pbcid1,bid1053,cid1,Alice
pbcid1,bid1054,cid1,Bob
pbcid1,bid1055,cid1,Bob
pbcid1,bid1056,cid1,Alice
pbcid1,bid1057,cid1,Bob
pbcid1,bid1058,cid1,Alice
pbcid1,bid1059,cid1,Alice
pbcid1,bid1060,cid1,Alice
pbcid1,bid1061,cid1,Alice
pbcid1,bid1062,cid1,Bob
pbcid1,bid1063,cid1,Bob
pbcid1,bid1064,cid1,Bob
pbcid1,bid1065,cid1,Alice
pbcid1,bid1066,cid1,Bob
pbcid1,bid1067,cid1,Alice
pbcid1,bid1068,cid1,Alice
pbcid1,bid1069,cid1,Alice
pbcid1,bid1070,cid1,Bob
pbcid1,bid1071,cid1,Bob
pbcid1,bid1072,cid1,Bob
pbcid1,bid1073,cid1,Alice
pbcid1,bid1074,cid1,Alice
pbcid1,bid1075,cid1,Bob
pbcid1,bid1076,cid1,Alice
pbcid1,bid1077,cid1,Bob
pbcid1,bid1078,cid1,Alice
pbcid1,bid1079,cid1,Alice
pbcid1,bid1080,cid1,Alice
pbcid1,bid1081,cid1,Alice
pbcid1,bid1082,cid1,Bob
pbcid1,bid1083,cid1,Alice
pbcid1,bid1084,cid1,Alice
pbcid1,bid1085,cid1,Alice
pbcid1,bid1086,cid1,Bob
pbcid1,bid1087,cid1,Alice
pbcid1,bid1088,cid1,Bob
pbcid1,bid1089,cid1,Alice
pbcid1,bid1090,cid1,Alice
pbcid1,bid1091,cid1,Bob
pbcid1,bid1092,cid1,Alice
pbcid1,bid1093,cid1,Bob
pbcid1,bid1094,cid1,Bob
pbcid1,bid1095,cid1,Bob
pbcid1,bid1096,cid1,Alice
pbcid1,bid1097,cid1,Bob
pbcid1,bid1098,cid1,Bob
pbcid1,bid1099,cid1,Alice
pbcid1,bid1100,cid1,Bob
pbcid1,bid1101,cid1,Bob
pbcid1,bid1102,cid1,Alice
pbcid1,bid1103,cid1,Alice
pbcid1,bid1104,cid1,Bob
pbcid1,bid1105,cid1,Alice
pbcid1,bid1106,cid1,Bob
pbcid1,bid1107,cid1,Alice
pbcid1,bid1108,cid1,Alice
pbcid1,bid1109,cid1,Alice
pbcid1,bid1110,cid1,Alice
pbcid1,bid1111,cid1,Bob
pbcid1,bid1112,cid1,Alice
pbcid1,bid1113,cid1,Alice
pbcid1,bid1114,cid1,Bob
pbcid1,bid1115,cid1,Bob
pbcid1,bid1116,cid1,Bob
pbcid1,bid1117,cid1,Alice
pbcid1,bid1118,cid1,Bob
pbcid1,bid1119,cid1,Bob
pbcid1,bid1120,cid1,Bob
pbcid1,bid1121,cid1,Alice
pbcid1,bid1122,cid1,Alice
pbcid1,bid1123,cid1,Alice
pbcid1,bid1124,cid1,Bob
pbcid1,bid1125,cid1,Alice
pbcid1,bid1126,cid1,Alice
pbcid1,bid1127,cid1,Alice
pbcid1,bid1128,cid1,Alice
pbcid1,bid1129,cid1,Alice
pbcid1,bid1130,cid1,Alice
pbcid1,bid1131,cid1,Bob
pbcid1,bid1132,cid1,Alice
pbcid1,bid1133,cid1,Bob
pbcid1,bid1134,cid1,Bob
pbcid1,bid1135,cid1,Bob
pbcid1,bid1136,cid1,Bob
pbcid1,bid1137,cid1,Alice
pbcid1,bid1138,cid1,Alice
pbcid1,bid1139,cid1,Alice
pbcid1,bid1140,cid1,Bob
pbcid1,bid1141,cid1,Bob
pbcid1,bid1142,cid1,Alice
pbcid1,bid1143,cid1,Alice
pbcid1,bid1144,cid1,Alice
pbcid1,bid1145,cid1,Bob
pbcid1,bid1146,cid1,Bob
pbcid1,bid1147,cid1,Bob
pbcid1,bid1148,cid1,Alice
pbcid1,bid1149,cid1,Bob
pbcid1,bid1150,cid1,Alice
pbcid1,bid1151,cid1,Bob
pbcid1,bid1152,cid1,Alice
pbcid1,bid1153,cid1,Alice
pbcid1,bid1154,cid1,Bob
pbcid1,bid1155,cid1,Alice
pbcid1,bid1156,cid1,Bob
pbcid1,bid1157,cid1,Bob
pbcid1,bid1158,cid1,Alice
pbcid1,bid1159,cid1,Alice
pbcid1,bid1160,cid1,Bob
pbcid1,bid1161,cid1,Alice
pbcid1,bid1162,cid1,Bob
pbcid1,bid1163,cid1,Bob
pbcid1,bid1164,cid1,Bob
pbcid1,bid1165,cid1,Alice
pbcid1,bid1166,cid1,Alice
pbcid1,bid1167,cid1,Bob
pbcid1,bid1168,cid1,Alice
pbcid1,bid1169,cid1,Bob
pbcid1,bid1170,cid1,Alice
pbcid1,bid1171,cid1,Bob
pbcid1,bid1172,cid1,Bob
pbcid1,bid1173,cid1,Bob
pbcid1,bid1174,cid1,Alice
pbcid1,bid1175,cid1,Alice
pbcid1,bid1176,cid1,Alice
pbcid1,bid1177,cid1,Alice
pbcid1,bid1178,cid1,Bob
pbcid1,bid1179,cid1,Alice
pbcid1,bid1180,cid1,Bob
pbcid1,bid1181,cid1,Bob
pbcid1,bid1182,cid1,Alice
pbcid1,bid1183,cid1,Bob
pbcid1,bid1184,cid1,Bob
pbcid1,bid1185,cid1,Bob
pbcid1,bid1186,cid1,Bob
pbcid1,bid1187,cid1,Bob
pbcid1,bid1188,cid1,Alice
pbcid1,bid1189,cid1,Alice
pbcid1,bid1190,cid1,Bob
pbcid1,bid1191,cid1,Alice
pbcid1,bid1192,cid1,Alice
pbcid1,bid1193,cid1,Bob
pbcid1,bid1194,cid1,Bob
pbcid1,bid1195,cid1,Alice
pbcid1,bid1196,cid1,Alice
pbcid1,bid1197,cid1,Alice
pbcid1,bid1198,cid1,Bob
pbcid1,bid1199,cid1,Bob
pbcid1,bid1200,cid1,Bob
pbcid1,bid1201,cid1,Alice
pbcid1,bid1202,cid1,Bob
pbcid1,bid1203,cid1,Alice
pbcid1,bid1204,cid1,Alice
pbcid1,bid1205,cid1,Bob
pbcid1,bid1206,cid1,Alice
pbcid1,bid1207,cid1,Bob
pbcid1,bid1208,cid1,Bob
pbcid1,bid1209,cid1,Bob
pbcid1,bid1210,cid1,Alice
pbcid1,bid1211,cid1,Bob
pbcid1,bid1212,cid1,Alice
pbcid1,bid1213,cid1,Bob
pbcid1,bid1214,cid1,Bob
pbcid1,bid1215,cid1,Alice
pbcid1,bid1216,cid1,Bob
pbcid1,bid1217,cid1,Alice
pbcid1,bid1218,cid1,Alice
pbcid1,bid1219,cid1,Alice
pbcid1,bid1220,cid1,Bob
pbcid1,bid1221,cid1,Bob
pbcid1,bid1222,cid1,Bob
pbcid1,bid1223,cid1,Bob
pbcid1,bid1224,cid1,Bob
pbcid1,bid1225,cid1,Bob
pbcid1,bid1226,cid1,Alice
pbcid1,bid1227,cid1,Bob
pbcid1,bid1228,cid1,Alice
pbcid1,bid1229,cid1,Alice
pbcid1,bid1230,cid1,Bob
pbcid1,bid1231,cid1,Alice
pbcid1,bid1232,cid1,Bob
pbcid1,bid1233,cid1,Alice
pbcid1,bid1234,cid1,Alice
pbcid1,bid1235,cid1,Bob
pbcid1,bid1236,cid1,Bob
pbcid1,bid1237,cid1,Bob
pbcid1,bid1238,cid1,Alice
pbcid1,bid1239,cid1,Bob
pbcid1,bid1240,cid1,Bob
pbcid1,bid1241,cid1,Alice
pbcid1,bid1242,cid1,Bob
pbcid1,bid1243,cid1,Bob
pbcid1,bid1244,cid1,Alice
pbcid1,bid1245,cid1,Bob
pbcid1,bid1246,cid1,Bob
pbcid1,bid1247,cid1,Bob
pbcid1,bid1248,cid1,Alice
pbcid1,bid1249,cid1,Bob
pbcid1,bid1250,cid1,Bob
pbcid1,bid1251,cid1,Bob
pbcid1,bid1252,cid1,Alice
pbcid1,bid1253,cid1,Alice
pbcid1,bid1254,cid1,Alice
pbcid1,bid1255,cid1,Alice
pbcid1,bid1256,cid1,Bob
pbcid1,bid1257,cid1,Alice
pbcid1,bid1258,cid1,Alice
pbcid1,bid1259,cid1,Alice
pbcid1,bid1260,cid1,Alice
pbcid1,bid1261,cid1,Bob
pbcid1,bid1262,cid1,Alice
pbcid1,bid1263,cid1,Alice
pbcid1,bid1264,cid1,Bob
pbcid1,bid1265,cid1,Alice
pbcid1,bid1266,cid1,Alice
pbcid1,bid1267,cid1,Alice
pbcid1,bid1268,cid1,Bob
pbcid1,bid1269,cid1,Alice
pbcid1,bid1270,cid1,Alice
pbcid1,bid1271,cid1,Bob
pbcid1,bid1272,cid1,Alice
pbcid1,bid1273,cid1,Bob
pbcid1,bid1274,cid1,Bob
pbcid1,bid1275,cid1,Bob
pbcid1,bid1276,cid1,Alice
pbcid1,bid1277,cid1,Alice
pbcid1,bid1278,cid1,Alice
pbcid1,bid1279,cid1,Bob
pbcid1,bid1280,cid1,Alice
pbcid1,bid1281,cid1,Bob
pbcid1,bid1282,cid1,Bob
pbcid1,bid1283,cid1,Alice
pbcid1,bid1284,cid1,Alice
pbcid1,bid1285,cid1,Bob
pbcid1,bid1286,cid1,Alice
pbcid1,bid1287,cid1,Alice
pbcid1,bid1288,cid1,Alice
pbcid1,bid1289,cid1,Alice
pbcid1,bid1290,cid1,Bob
pbcid1,bid1291,cid1,Alice
pbcid1,bid1292,cid1,Alice
pbcid1,bid1293,cid1,Bob
pbcid1,bid1294,cid1,Alice
pbcid1,bid1295,cid1,Bob
pbcid1,bid1296,cid1,Alice
pbcid1,bid1297,cid1,Bob
pbcid1,bid1298,cid1,Alice
pbcid1,bid1299,cid1,Bob
pbcid1,bid1300,cid1,Alice
pbcid1,bid1301,cid1,Bob
pbcid1,bid1302,cid1,Bob
pbcid1,bid1303,cid1,Alice
pbcid1,bid1304,cid1,Alice
pbcid1,bid1305,cid1,Bob
pbcid1,bid1306,cid1,Bob
pbcid1,bid1307,cid1,Bob
pbcid1,bid1308,cid1,Alice
pbcid1,bid1309,cid1,Bob
pbcid1,bid1310,cid1,Alice
pbcid1,bid1311,cid1,Alice
pbcid1,bid1312,cid1,Bob
pbcid1,bid1313,cid1,Alice
pbcid1,bid1314,cid1,Bob
pbcid1,bid1315,cid1,Bob
pbcid1,bid1316,cid1,Alice
pbcid1,bid1317,cid1,Alice
pbcid1,bid1318,cid1,Bob
pbcid1,bid1319,cid1,Alice
pbcid1,bid1320,cid1,Alice
pbcid1,bid1321,cid1,Bob
pbcid1,bid1322,cid1,Alice
pbcid1,bid1323,cid1,Bob
pbcid1,bid1324,cid1,Bob
pbcid1,bid1325,cid1,Alice
pbcid1,bid1326,cid1,Alice
pbcid1,bid1327,cid1,Alice
pbcid1,bid1328,cid1,Alice
pbcid1,bid1329,cid1,Alice
pbcid1,bid1330,cid1,Bob
pbcid1,bid1331,cid1,Alice
pbcid1,bid1332,cid1,Alice
pbcid1,bid1333,cid1,Bob
pbcid1,bid1334,cid1,Bob
pbcid1,bid1335,cid1,Alice
pbcid1,bid1336,cid1,Alice
pbcid1,bid1337,cid1,Bob
pbcid1,bid1338,cid1,Alice
pbcid1,bid1339,cid1,Bob
pbcid1,bid1340,cid1,Bob
pbcid1,bid1341,cid1,Bob
pbcid1,bid1342,cid1,Bob
pbcid1,bid1343,cid1,Alice
pbcid1,bid1344,cid1,Alice
pbcid1,bid1345,cid1,Alice
pbcid1,bid1346,cid1,Alice
pbcid1,bid1347,cid1,Bob
pbcid1,bid1348,cid1,Bob
pbcid1,bid1349,cid1,Alice
pbcid1,bid1350,cid1,Alice
pbcid1,bid1351,cid1,Bob
pbcid1,bid1352,cid1,Alice
pbcid1,bid1353,cid1,Alice
pbcid1,bid1354,cid1,Alice
pbcid1,bid1355,cid1,Alice
pbcid1,bid1356,cid1,Bob
pbcid1,bid1357,cid1,Alice
pbcid1,bid1358,cid1,Alice
pbcid1,bid1359,cid1,Bob
pbcid1,bid1360,cid1,Alice
pbcid1,bid1361,cid1,Bob
pbcid1,bid1362,cid1,Alice
pbcid1,bid1363,cid1,Alice
pbcid1,bid1364,cid1,Alice
pbcid1,bid1365,cid1,Bob
pbcid1,bid1366,cid1,Alice
pbcid1,bid1367,cid1,Alice
pbcid1,bid1368,cid1,Bob
pbcid1,bid1369,cid1,Bob
pbcid1,bid1370,cid1,Alice
pbcid1,bid1371,cid1,Bob
pbcid1,bid1372,cid1,Bob
pbcid1,bid1373,cid1,Bob
pbcid1,bid1374,cid1,Bob
pbcid1,bid1375,cid1,Alice
pbcid1,bid1376,cid1,Bob
pbcid1,bid1377,cid1,Bob
pbcid1,bid1378,cid1,Alice
pbcid1,bid1379,cid1,Alice
pbcid1,bid1380,cid1,Bob
pbcid1,bid1381,cid1,Alice
pbcid1,bid1382,cid1,Alice
pbcid1,bid1383,cid1,Bob
pbcid1,bid1384,cid1,Bob
pbcid1,bid1385,cid1,Bob
pbcid1,bid1386,cid1,Bob
pbcid1,bid1387,cid1,Bob
pbcid1,bid1388,cid1,Alice
pbcid1,bid1389,cid1,Bob
pbcid1,bid1390,cid1,Alice
pbcid1,bid1391,cid1,Alice
pbcid1,bid1392,cid1,Bob
pbcid1,bid1393,cid1,Alice
pbcid1,bid1394,cid1,Alice
pbcid1,bid1395,cid1,Bob
pbcid1,bid1396,cid1,Alice
pbcid1,bid1397,cid1,Alice
pbcid1,bid1398,cid1,Alice
pbcid1,bid1399,cid1,Alice
pbcid1,bid1400,cid1,Bob
pbcid1,bid1401,cid1,Bob
pbcid1,bid1402,cid1,Alice
pbcid1,bid1403,cid1,Bob
pbcid1,bid1404,cid1,Bob
pbcid1,bid1405,cid1,Bob
pbcid1,bid1406,cid1,Alice
pbcid1,bid1407,cid1,Bob
pbcid1,bid1408,cid1,Bob
pbcid1,bid1409,cid1,Bob
pbcid1,bid1410,cid1,Alice
pbcid1,bid1411,cid1,Alice
pbcid1,bid1412,cid1,Alice
pbcid1,bid1413,cid1,Bob
pbcid1,bid1414,cid1,Bob
pbcid1,bid1415,cid1,Alice
pbcid1,bid1416,cid1,Bob
pbcid1,bid1417,cid1,Bob
pbcid1,bid1418,cid1,Alice
pbcid1,bid1419,cid1,Alice
pbcid1,bid1420,cid1,Alice
pbcid1,bid1421,cid1,Alice
pbcid1,bid1422,cid1,Alice
pbcid1,bid1423,cid1,Bob
pbcid1,bid1424,cid1,Bob
pbcid1,bid1425,cid1,Alice
pbcid1,bid1426,cid1,Bob
pbcid1,bid1427,cid1,Alice
pbcid1,bid1428,cid1,Bob
pbcid1,bid1429,cid1,Alice
pbcid1,bid1430,cid1,Bob
pbcid1,bid1431,cid1,Alice
pbcid1,bid1432,cid1,Bob
pbcid1,bid1433,cid1,Alice
pbcid1,bid1434,cid1,Alice
pbcid1,bid1435,cid1,Alice
pbcid1,bid1436,cid1,Bob
pbcid1,bid1437,cid1,Alice
pbcid1,bid1438,cid1,Bob
pbcid1,bid1439,cid1,Bob
pbcid1,bid1440,cid1,Alice
pbcid1,bid1441,cid1,Alice
pbcid1,bid1442,cid1,Bob
pbcid1,bid1443,cid1,Bob
pbcid1,bid1444,cid1,Bob
pbcid1,bid1445,cid1,Alice
pbcid1,bid1446,cid1,Alice
pbcid1,bid1447,cid1,Bob
pbcid1,bid1448,cid1,Alice
pbcid1,bid1449,cid1,Bob
pbcid1,bid1450,cid1,Bob
pbcid1,bid1451,cid1,Alice
pbcid1,bid1452,cid1,Bob
pbcid1,bid1453,cid1,Alice
pbcid1,bid1454,cid1,Alice
pbcid1,bid1455,cid1,Bob
pbcid1,bid1456,cid1,Bob
pbcid1,bid1457,cid1,Bob
pbcid1,bid1458,cid1,Alice
pbcid1,bid1459,cid1,Alice
pbcid1,bid1460,cid1,Bob
pbcid1,bid1461,cid1,Bob
pbcid1,bid1462,cid1,Alice
pbcid1,bid1463,cid1,Alice
pbcid1,bid1464,cid1,Alice
pbcid1,bid1465,cid1,Bob
pbcid1,bid1466,cid1,Alice
pbcid1,bid1467,cid1,Alice
pbcid1,bid1468,cid1,Alice
pbcid1,bid1469,cid1,Bob
pbcid1,bid1470,cid1,Alice
pbcid1,bid1471,cid1,Alice
pbcid1,bid1472,cid1,Bob
pbcid1,bid1473,cid1,Bob
pbcid1,bid1474,cid1,Bob
pbcid1,bid1475,cid1,Bob
pbcid1,bid1476,cid1,Bob
pbcid1,bid1477,cid1,Alice
pbcid1,bid1478,cid1,Bob
pbcid1,bid1479,cid1,Bob
pbcid1,bid1480,cid1,Bob
pbcid1,bid1481,cid1,Alice
pbcid1,bid1482,cid1,Alice
pbcid1,bid1483,cid1,Alice
pbcid1,bid1484,cid1,Bob
pbcid1,bid1485,cid1,Alice
pbcid1,bid1486,cid1,Alice
pbcid1,bid1487,cid1,Alice
pbcid1,bid1488,cid1,Bob
pbcid1,bid1489,cid1,Alice
pbcid1,bid1490,cid1,Bob
pbcid1,bid1491,cid1,Bob
pbcid1,bid1492,cid1,Bob
pbcid1,bid1493,cid1,Alice
pbcid1,bid1494,cid1,Alice
pbcid1,bid1495,cid1,Alice
pbcid1,bid1496,cid1,Alice
pbcid1,bid1497,cid1,Bob
pbcid1,bid1498,cid1,Alice
pbcid1,bid1499,cid1,Alice
pbcid1,bid1500,cid1,Bob
pbcid1,bid1501,cid1,Alice
pbcid1,bid1502,cid1,Alice
pbcid1,bid1503,cid1,Bob
pbcid1,bid1504,cid1,Alice
pbcid1,bid1505,cid1,Bob
pbcid1,bid1506,cid1,Alice
pbcid1,bid1507,cid1,Bob
pbcid1,bid1508,cid1,Alice
pbcid1,bid1509,cid1,Alice
pbcid1,bid1510,cid1,Alice
pbcid1,bid1511,cid1,Alice
pbcid1,bid1512,cid1,Bob
pbcid1,bid1513,cid1,Bob
pbcid1,bid1514,cid1,Bob
pbcid1,bid1515,cid1,Bob
pbcid1,bid1516,cid1,Alice
pbcid1,bid1517,cid1,Bob
pbcid1,bid1518,cid1,Bob
pbcid1,bid1519,cid1,Bob
pbcid1,bid1520,cid1,Alice
pbcid1,bid1521,cid1,Alice
pbcid1,bid1522,cid1,Alice
