Ballot order,Collection,Box,Position,Stamp,Ballot id,Comments
9228,AllBallots,box1,4945,,bid25385,,
9229,AllBallots,box1,6593,,bid6593,,
9230,AllBallots,box1,7427,,bid7427,,
9231,AllBallots,box1,16544,,bid36984,,
9232,AllBallots,box1,17450,,bid17450,,
9233,AllBallots,box1,4780,,bid25220,,
9234,AllBallots,box1,19336,,bid39776,,
9235,AllBallots,box1,12106,,bid12106,,
9236,AllBallots,box1,19811,,bid19811,,
9237,AllBallots,box1,6719,,bid27159,,
9238,AllBallots,box1,17187,,bid37627,,
9239,AllBallots,box1,14655,,bid35095,,
9240,AllBallots,box1,16209,,bid36649,,
9241,AllBallots,box1,3036,,bid3036,,
9242,AllBallots,box1,18223,,bid18223,,
9243,AllBallots,box1,7664,,bid7664,,
9244,AllBallots,box1,9498,,bid29938,,
9245,AllBallots,box1,17455,,bid17455,,
9246,AllBallots,box1,15386,,bid15386,,
9247,AllBallots,box1,11103,,bid31543,,
9248,AllBallots,box1,14913,,bid35353,,
9249,AllBallots,box1,8054,,bid8054,,
9250,AllBallots,box1,5523,,bid25963,,
9251,AllBallots,box1,15642,,bid36082,,
9252,AllBallots,box1,9069,,bid29509,,
9253,AllBallots,box1,18669,,bid39109,,
9254,AllBallots,box1,13438,,bid13438,,
9255,AllBallots,box1,7339,,bid7339,,
9256,AllBallots,box1,3268,,bid3268,,
9257,AllBallots,box1,5312,,bid25752,,
9258,AllBallots,box1,12967,,bid33407,,
9259,AllBallots,box1,178,,bid178,,
9260,AllBallots,box1,20372,,bid20372,,
9261,AllBallots,box1,9537,,bid9537,,
9262,AllBallots,box1,15383,,bid35823,,
9263,AllBallots,box1,16654,,bid16654,,
9264,AllBallots,box1,15495,,bid35935,,
9265,AllBallots,box1,1324,,bid1324,,
9266,AllBallots,box1,2004,,bid2004,,
9267,AllBallots,box1,13731,,bid34171,,
9268,AllBallots,box1,4095,,bid24535,,
9269,AllBallots,box1,13724,,bid34164,,
9270,AllBallots,box1,4818,,bid4818,,
9271,AllBallots,box1,7895,,bid7895,,
9272,AllBallots,box1,12300,,bid32740,,
9273,AllBallots,box1,13395,,bid33835,,
9274,AllBallots,box1,776,,bid21216,,
9275,AllBallots,box1,16775,,bid37215,,
9276,AllBallots,box1,11886,,bid32326,,
9277,AllBallots,box1,6695,,bid6695,,
9278,AllBallots,box1,7670,,bid28110,,
9279,AllBallots,box1,14072,,bid34512,,
9280,AllBallots,box1,10337,,bid10337,,
9281,AllBallots,box1,16038,,bid36478,,
9282,AllBallots,box1,4980,,bid4980,,
9283,AllBallots,box1,6813,,bid6813,,
9284,AllBallots,box1,13062,,bid33502,,
9285,AllBallots,box1,9174,,bid29614,,
9286,AllBallots,box1,1452,,bid1452,,
9287,AllBallots,box1,8098,,bid8098,,
9288,AllBallots,box1,4483,,bid4483,,
9289,AllBallots,box1,10718,,bid10718,,
9290,AllBallots,box1,16397,,bid36837,,
9291,AllBallots,box1,17072,,bid37512,,
9292,AllBallots,box1,12489,,bid32929,,
9293,AllBallots,box1,19181,,bid19181,,
9294,AllBallots,box1,13542,,bid33982,,
9295,AllBallots,box1,11025,,bid31465,,
9296,AllBallots,box1,7779,,bid7779,,
9297,AllBallots,box1,2606,,bid23046,,
9298,AllBallots,box1,19172,,bid39612,,
9299,AllBallots,box1,5894,,bid5894,,
9300,AllBallots,box1,3192,,bid3192,,
9301,AllBallots,box1,9639,,bid30079,,
9302,AllBallots,box1,12038,,bid32478,,
9303,AllBallots,box1,18398,,bid38838,,
9304,AllBallots,box1,18966,,bid18966,,
9305,AllBallots,box1,9169,,bid29609,,
9306,AllBallots,box1,12595,,bid12595,,
9307,AllBallots,box1,7500,,bid7500,,
9308,AllBallots,box1,19703,,bid19703,,
9309,AllBallots,box1,18404,,bid38844,,
9310,AllBallots,box1,13197,,bid13197,,
9311,AllBallots,box1,4809,,bid4809,,
9312,AllBallots,box1,15891,,bid36331,,
9313,AllBallots,box1,18368,,bid38808,,
9314,AllBallots,box1,3193,,bid23633,,
9315,AllBallots,box1,1588,,bid22028,,
9316,AllBallots,box1,3,,bid3,,
9317,AllBallots,box1,3582,,bid3582,,
9318,AllBallots,box1,15962,,bid15962,,
9319,AllBallots,box1,13640,,bid34080,,
9320,AllBallots,box1,4460,,bid24900,,
9321,AllBallots,box1,2697,,bid2697,,
9322,AllBallots,box1,1306,,bid1306,,
9323,AllBallots,box1,6892,,bid27332,,
9324,AllBallots,box1,19871,,bid19871,,
9325,AllBallots,box1,15031,,bid35471,,
9326,AllBallots,box1,17693,,bid38133,,
9327,AllBallots,box1,10277,,bid30717,,
9328,AllBallots,box1,4375,,bid4375,,
9329,AllBallots,box1,2396,,bid2396,,
9330,AllBallots,box1,16759,,bid37199,,
9331,AllBallots,box1,1846,,bid1846,,
9332,AllBallots,box1,9123,,bid29563,,
9333,AllBallots,box1,10797,,bid10797,,
9334,AllBallots,box1,9820,,bid9820,,
9335,AllBallots,box1,13286,,bid33726,,
9336,AllBallots,box1,3695,,bid3695,,
9337,AllBallots,box1,14536,,bid34976,,
9338,AllBallots,box1,10268,,bid10268,,
9339,AllBallots,box1,18199,,bid18199,,
9340,AllBallots,box1,13701,,bid34141,,
9341,AllBallots,box1,4231,,bid24671,,
9342,AllBallots,box1,12936,,bid12936,,
9343,AllBallots,box1,2056,,bid2056,,
9344,AllBallots,box1,13647,,bid34087,,
9345,AllBallots,box1,4175,,bid4175,,
9346,AllBallots,box1,19157,,bid19157,,
9347,AllBallots,box1,4278,,bid24718,,
9348,AllBallots,box1,15237,,bid15237,,
9349,AllBallots,box1,5399,,bid25839,,
9350,AllBallots,box1,13713,,bid34153,,
9351,AllBallots,box1,16621,,bid37061,,
9352,AllBallots,box1,6190,,bid26630,,
9353,AllBallots,box1,6443,,bid26883,,
9354,AllBallots,box1,7585,,bid7585,,
9355,AllBallots,box1,4091,,bid4091,,
9356,AllBallots,box1,11506,,bid11506,,
9357,AllBallots,box1,12728,,bid33168,,
9358,AllBallots,box1,18177,,bid18177,,
9359,AllBallots,box1,1031,,bid21471,,
9360,AllBallots,box1,6516,,bid26956,,
9361,AllBallots,box1,16650,,bid37090,,
9362,AllBallots,box1,4156,,bid4156,,
9363,AllBallots,box1,4854,,bid25294,,
9364,AllBallots,box1,6853,,bid27293,,
9365,AllBallots,box1,18414,,bid38854,,
9366,AllBallots,box1,12956,,bid33396,,
9367,AllBallots,box1,4251,,bid4251,,
9368,AllBallots,box1,8629,,bid8629,,
9369,AllBallots,box1,12811,,bid12811,,
9370,AllBallots,box1,15284,,bid35724,,
9371,AllBallots,box1,2036,,bid2036,,
9372,AllBallots,box1,18700,,bid18700,,
9373,AllBallots,box1,6263,,bid26703,,
9374,AllBallots,box1,3311,,bid23751,,
9375,AllBallots,box1,14197,,bid34637,,
9376,AllBallots,box1,8532,,bid8532,,
9377,AllBallots,box1,794,,bid21234,,
9378,AllBallots,box1,6226,,bid6226,,
9379,AllBallots,box1,7337,,bid27777,,
9380,AllBallots,box1,16499,,bid36939,,
9381,AllBallots,box1,4663,,bid25103,,
9382,AllBallots,box1,2823,,bid23263,,
9383,AllBallots,box1,13167,,bid33607,,
9384,AllBallots,box1,1349,,bid1349,,
9385,AllBallots,box1,14270,,bid34710,,
9386,AllBallots,box1,1574,,bid22014,,
9387,AllBallots,box1,2824,,bid23264,,
9388,AllBallots,box1,8867,,bid8867,,
9389,AllBallots,box1,11094,,bid31534,,
9390,AllBallots,box1,6399,,bid26839,,
9391,AllBallots,box1,11083,,bid11083,,
9392,AllBallots,box1,10686,,bid10686,,
9393,AllBallots,box1,19527,,bid19527,,
9394,AllBallots,box1,19913,,bid19913,,
9395,AllBallots,box1,8496,,bid8496,,
9396,AllBallots,box1,17185,,bid37625,,
9397,AllBallots,box1,1172,,bid1172,,
9398,AllBallots,box1,8357,,bid28797,,
9399,AllBallots,box1,14904,,bid35344,,
9400,AllBallots,box1,16492,,bid16492,,
9401,AllBallots,box1,10801,,bid10801,,
9402,AllBallots,box1,14366,,bid14366,,
9403,AllBallots,box1,14923,,bid14923,,
9404,AllBallots,box1,1032,,bid1032,,
9405,AllBallots,box1,6607,,bid6607,,
9406,AllBallots,box1,3107,,bid3107,,
9407,AllBallots,box1,19291,,bid19291,,
9408,AllBallots,box1,7130,,bid27570,,
9409,AllBallots,box1,6817,,bid27257,,
9410,AllBallots,box1,5258,,bid5258,,
9411,AllBallots,box1,2465,,bid2465,,
9412,AllBallots,box1,3638,,bid3638,,
9413,AllBallots,box1,12633,,bid33073,,
9414,AllBallots,box1,9463,,bid29903,,
9415,AllBallots,box1,19936,,bid19936,,
9416,AllBallots,box1,12437,,bid12437,,
9417,AllBallots,box1,20242,,bid20242,,
9418,AllBallots,box1,17134,,bid17134,,
9419,AllBallots,box1,13111,,bid33551,,
9420,AllBallots,box1,17586,,bid17586,,
9421,AllBallots,box1,4672,,bid4672,,
9422,AllBallots,box1,10668,,bid31108,,
9423,AllBallots,box1,16413,,bid36853,,
9424,AllBallots,box1,7079,,bid27519,,
9425,AllBallots,box1,7411,,bid27851,,
9426,AllBallots,box1,5857,,bid5857,,
9427,AllBallots,box1,1314,,bid21754,,
9428,AllBallots,box1,18687,,bid39127,,
9429,AllBallots,box1,10345,,bid30785,,
9430,AllBallots,box1,12351,,bid12351,,
9431,AllBallots,box1,11885,,bid32325,,
9432,AllBallots,box1,7558,,bid27998,,
9433,AllBallots,box1,2855,,bid23295,,
9434,AllBallots,box1,6038,,bid6038,,
9435,AllBallots,box1,5548,,bid25988,,
9436,AllBallots,box1,15913,,bid36353,,
9437,AllBallots,box1,16996,,bid16996,,
9438,AllBallots,box1,17919,,bid38359,,
9439,AllBallots,box1,13200,,bid33640,,
9440,AllBallots,box1,12808,,bid33248,,
9441,AllBallots,box1,19167,,bid19167,,
9442,AllBallots,box1,242,,bid20682,,
9443,AllBallots,box1,7452,,bid7452,,
9444,AllBallots,box1,18374,,bid18374,,
9445,AllBallots,box1,14328,,bid14328,,
9446,AllBallots,box1,17583,,bid38023,,
9447,AllBallots,box1,1784,,bid1784,,
9448,AllBallots,box1,20210,,bid20210,,
9449,AllBallots,box1,13672,,bid13672,,
9450,AllBallots,box1,3357,,bid23797,,
9451,AllBallots,box1,7920,,bid28360,,
9452,AllBallots,box1,12637,,bid33077,,
9453,AllBallots,box1,3327,,bid23767,,
9454,AllBallots,box1,14246,,bid14246,,
9455,AllBallots,box1,4527,,bid24967,,
9456,AllBallots,box1,2645,,bid23085,,
9457,AllBallots,box1,18634,,bid39074,,
9458,AllBallots,box1,9869,,bid30309,,
9459,AllBallots,box1,7253,,bid27693,,
9460,AllBallots,box1,18778,,bid39218,,
9461,AllBallots,box1,14311,,bid14311,,
9462,AllBallots,box1,17874,,bid17874,,
9463,AllBallots,box1,4898,,bid4898,,
9464,AllBallots,box1,18554,,bid38994,,
9465,AllBallots,box1,15156,,bid15156,,
9466,AllBallots,box1,5470,,bid5470,,
9467,AllBallots,box1,8483,,bid8483,,
9468,AllBallots,box1,14618,,bid35058,,
9469,AllBallots,box1,16714,,bid16714,,
9470,AllBallots,box1,18885,,bid39325,,
9471,AllBallots,box1,18941,,bid39381,,
9472,AllBallots,box1,13420,,bid13420,,
9473,AllBallots,box1,14850,,bid14850,,
9474,AllBallots,box1,10012,,bid10012,,
9475,AllBallots,box1,10046,,bid10046,,
9476,AllBallots,box1,709,,bid21149,,
9477,AllBallots,box1,5092,,bid5092,,
9478,AllBallots,box1,13382,,bid13382,,
9479,AllBallots,box1,7376,,bid27816,,
9480,AllBallots,box1,17062,,bid37502,,
9481,AllBallots,box1,328,,bid20768,,
9482,AllBallots,box1,1011,,bid21451,,
9483,AllBallots,box1,8115,,bid8115,,
9484,AllBallots,box1,17766,,bid17766,,
9485,AllBallots,box1,17263,,bid17263,,
9486,AllBallots,box1,2238,,bid22678,,
9487,AllBallots,box1,14268,,bid14268,,
9488,AllBallots,box1,16664,,bid16664,,
9489,AllBallots,box1,874,,bid874,,
9490,AllBallots,box1,17515,,bid37955,,
9491,AllBallots,box1,1714,,bid1714,,
9492,AllBallots,box1,2936,,bid2936,,
9493,AllBallots,box1,9776,,bid9776,,
9494,AllBallots,box1,781,,bid781,,
9495,AllBallots,box1,14491,,bid34931,,
9496,AllBallots,box1,9701,,bid9701,,
9497,AllBallots,box1,4763,,bid4763,,
9498,AllBallots,box1,95,,bid95,,
9499,AllBallots,box1,10658,,bid31098,,
9500,AllBallots,box1,3804,,bid3804,,
9501,AllBallots,box1,15032,,bid35472,,
9502,AllBallots,box1,1262,,bid1262,,
9503,AllBallots,box1,3969,,bid24409,,
9504,AllBallots,box1,5561,,bid26001,,
9505,AllBallots,box1,4079,,bid4079,,
9506,AllBallots,box1,7851,,bid7851,,
9507,AllBallots,box1,1920,,bid22360,,
9508,AllBallots,box1,18303,,bid18303,,
9509,AllBallots,box1,5139,,bid25579,,
9510,AllBallots,box1,1927,,bid22367,,
9511,AllBallots,box1,793,,bid21233,,
9512,AllBallots,box1,1225,,bid21665,,
9513,AllBallots,box1,5865,,bid5865,,
9514,AllBallots,box1,18116,,bid38556,,
9515,AllBallots,box1,19525,,bid19525,,
9516,AllBallots,box1,2795,,bid2795,,
9517,AllBallots,box1,13229,,bid33669,,
9518,AllBallots,box1,17634,,bid17634,,
9519,AllBallots,box1,916,,bid21356,,
9520,AllBallots,box1,14231,,bid14231,,
9521,AllBallots,box1,5307,,bid5307,,
9522,AllBallots,box1,3475,,bid23915,,
9523,AllBallots,box1,8579,,bid8579,,
9524,AllBallots,box1,6119,,bid26559,,
9525,AllBallots,box1,4983,,bid4983,,
9526,AllBallots,box1,13175,,bid33615,,
9527,AllBallots,box1,5175,,bid5175,,
9528,AllBallots,box1,3682,,bid24122,,
9529,AllBallots,box1,6243,,bid26683,,
9530,AllBallots,box1,8902,,bid8902,,
9531,AllBallots,box1,13064,,bid33504,,
9532,AllBallots,box1,18002,,bid38442,,
9533,AllBallots,box1,1840,,bid1840,,
9534,AllBallots,box1,16357,,bid16357,,
9535,AllBallots,box1,43,,bid43,,
9536,AllBallots,box1,14685,,bid35125,,
9537,AllBallots,box1,16934,,bid16934,,
9538,AllBallots,box1,9161,,bid9161,,
9539,AllBallots,box1,11641,,bid32081,,
9540,AllBallots,box1,10637,,bid31077,,
9541,AllBallots,box1,2241,,bid2241,,
9542,AllBallots,box1,16104,,bid36544,,
9543,AllBallots,box1,12322,,bid12322,,
9544,AllBallots,box1,19951,,bid19951,,
9545,AllBallots,box1,17617,,bid17617,,
9546,AllBallots,box1,121,,bid121,,
9547,AllBallots,box1,18380,,bid18380,,
9548,AllBallots,box1,15827,,bid15827,,
9549,AllBallots,box1,11970,,bid32410,,
9550,AllBallots,box1,2138,,bid2138,,
9551,AllBallots,box1,2090,,bid2090,,
9552,AllBallots,box1,5889,,bid26329,,
9553,AllBallots,box1,11917,,bid11917,,
9554,AllBallots,box1,7304,,bid27744,,
9555,AllBallots,box1,9281,,bid29721,,
9556,AllBallots,box1,5418,,bid5418,,
9557,AllBallots,box1,3656,,bid3656,,
9558,AllBallots,box1,7216,,bid7216,,
9559,AllBallots,box1,7415,,bid27855,,
9560,AllBallots,box1,1636,,bid22076,,
9561,AllBallots,box1,14180,,bid34620,,
9562,AllBallots,box1,2624,,bid2624,,
9563,AllBallots,box1,17292,,bid17292,,
9564,AllBallots,box1,16883,,bid37323,,
9565,AllBallots,box1,6068,,bid6068,,
9566,AllBallots,box1,15752,,bid15752,,
9567,AllBallots,box1,10137,,bid30577,,
9568,AllBallots,box1,1610,,bid22050,,
9569,AllBallots,box1,2857,,bid23297,,
9570,AllBallots,box1,988,,bid988,,
9571,AllBallots,box1,16009,,bid16009,,
9572,AllBallots,box1,16002,,bid16002,,
9573,AllBallots,box1,10653,,bid10653,,
9574,AllBallots,box1,18353,,bid38793,,
9575,AllBallots,box1,17577,,bid17577,,
9576,AllBallots,box1,2869,,bid23309,,
9577,AllBallots,box1,1882,,bid22322,,
9578,AllBallots,box1,10527,,bid10527,,
9579,AllBallots,box1,18629,,bid39069,,
9580,AllBallots,box1,5065,,bid5065,,
9581,AllBallots,box1,14931,,bid35371,,
9582,AllBallots,box1,10355,,bid30795,,
9583,AllBallots,box1,11191,,bid31631,,
9584,AllBallots,box1,6302,,bid26742,,
9585,AllBallots,box1,18273,,bid38713,,
9586,AllBallots,box1,12483,,bid32923,,
9587,AllBallots,box1,7001,,bid27441,,
9588,AllBallots,box1,3291,,bid23731,,
9589,AllBallots,box1,1549,,bid1549,,
9590,AllBallots,box1,10015,,bid30455,,
9591,AllBallots,box1,2218,,bid2218,,
9592,AllBallots,box1,6448,,bid6448,,
9593,AllBallots,box1,15116,,bid15116,,
9594,AllBallots,box1,10310,,bid10310,,
9595,AllBallots,box1,9626,,bid9626,,
9596,AllBallots,box1,18260,,bid18260,,
9597,AllBallots,box1,14279,,bid34719,,
9598,AllBallots,box1,1290,,bid1290,,
9599,AllBallots,box1,10315,,bid30755,,
9600,AllBallots,box1,13241,,bid13241,,
9601,AllBallots,box1,17151,,bid37591,,
9602,AllBallots,box1,18680,,bid39120,,
9603,AllBallots,box1,7614,,bid28054,,
9604,AllBallots,box1,18163,,bid18163,,
9605,AllBallots,box1,4771,,bid4771,,
9606,AllBallots,box1,17353,,bid37793,,
9607,AllBallots,box1,16035,,bid16035,,
9608,AllBallots,box1,14616,,bid14616,,
9609,AllBallots,box1,5641,,bid5641,,
9610,AllBallots,box1,11871,,bid32311,,
9611,AllBallots,box1,6176,,bid26616,,
9612,AllBallots,box1,5915,,bid5915,,
9613,AllBallots,box1,10459,,bid30899,,
9614,AllBallots,box1,19867,,bid19867,,
9615,AllBallots,box1,5436,,bid25876,,
9616,AllBallots,box1,14005,,bid14005,,
9617,AllBallots,box1,10011,,bid10011,,
9618,AllBallots,box1,2249,,bid2249,,
9619,AllBallots,box1,18610,,bid39050,,
9620,AllBallots,box1,19631,,bid19631,,
9621,AllBallots,box1,4100,,bid4100,,
9622,AllBallots,box1,20388,,bid20388,,
9623,AllBallots,box1,15324,,bid35764,,
9624,AllBallots,box1,3907,,bid24347,,
9625,AllBallots,box1,4142,,bid24582,,
9626,AllBallots,box1,15757,,bid36197,,
9627,AllBallots,box1,12520,,bid32960,,
9628,AllBallots,box1,13348,,bid13348,,
9629,AllBallots,box1,2695,,bid23135,,
9630,AllBallots,box1,3753,,bid24193,,
9631,AllBallots,box1,6551,,bid26991,,
9632,AllBallots,box1,14605,,bid35045,,
9633,AllBallots,box1,8159,,bid8159,,
9634,AllBallots,box1,2051,,bid2051,,
9635,AllBallots,box1,19400,,bid39840,,
9636,AllBallots,box1,2421,,bid22861,,
9637,AllBallots,box1,14954,,bid35394,,
9638,AllBallots,box1,9063,,bid29503,,
9639,AllBallots,box1,17703,,bid17703,,
9640,AllBallots,box1,17509,,bid37949,,
9641,AllBallots,box1,5301,,bid5301,,
9642,AllBallots,box1,5816,,bid26256,,
9643,AllBallots,box1,3989,,bid24429,,
9644,AllBallots,box1,6768,,bid6768,,
9645,AllBallots,box1,11155,,bid11155,,
9646,AllBallots,box1,14368,,bid14368,,
9647,AllBallots,box1,123,,bid123,,
9648,AllBallots,box1,12568,,bid33008,,
9649,AllBallots,box1,4652,,bid4652,,
9650,AllBallots,box1,19556,,bid19556,,
9651,AllBallots,box1,8434,,bid28874,,
9652,AllBallots,box1,1180,,bid1180,,
9653,AllBallots,box1,8931,,bid8931,,
9654,AllBallots,box1,2323,,bid2323,,
9655,AllBallots,box1,17078,,bid17078,,
9656,AllBallots,box1,14219,,bid14219,,
9657,AllBallots,box1,5296,,bid5296,,
9658,AllBallots,box1,6221,,bid6221,,
9659,AllBallots,box1,6548,,bid6548,,
9660,AllBallots,box1,17188,,bid17188,,
9661,AllBallots,box1,8432,,bid28872,,
9662,AllBallots,box1,9896,,bid9896,,
9663,AllBallots,box1,9496,,bid9496,,
9664,AllBallots,box1,13234,,bid13234,,
9665,AllBallots,box1,6476,,bid6476,,
9666,AllBallots,box1,13668,,bid13668,,
9667,AllBallots,box1,4118,,bid24558,,
9668,AllBallots,box1,8288,,bid8288,,
9669,AllBallots,box1,4609,,bid25049,,
9670,AllBallots,box1,16900,,bid16900,,
9671,AllBallots,box1,2533,,bid2533,,
9672,AllBallots,box1,11102,,bid31542,,
9673,AllBallots,box1,9148,,bid29588,,
9674,AllBallots,box1,17250,,bid37690,,
9675,AllBallots,box1,4427,,bid4427,,
9676,AllBallots,box1,3234,,bid23674,,
9677,AllBallots,box1,17615,,bid17615,,
9678,AllBallots,box1,3643,,bid24083,,
9679,AllBallots,box1,7002,,bid7002,,
9680,AllBallots,box1,17951,,bid38391,,
9681,AllBallots,box1,18579,,bid18579,,
9682,AllBallots,box1,6591,,bid6591,,
9683,AllBallots,box1,16739,,bid16739,,
9684,AllBallots,box1,11095,,bid11095,,
9685,AllBallots,box1,18967,,bid18967,,
9686,AllBallots,box1,15213,,bid15213,,
9687,AllBallots,box1,9843,,bid9843,,
9688,AllBallots,box1,8674,,bid29114,,
9689,AllBallots,box1,13263,,bid13263,,
9690,AllBallots,box1,10340,,bid30780,,
9691,AllBallots,box1,167,,bid167,,
9692,AllBallots,box1,17937,,bid17937,,
9693,AllBallots,box1,7791,,bid7791,,
9694,AllBallots,box1,4828,,bid4828,,
9695,AllBallots,box1,3573,,bid24013,,
9696,AllBallots,box1,9895,,bid9895,,
9697,AllBallots,box1,3340,,bid3340,,
9698,AllBallots,box1,16582,,bid16582,,
9699,AllBallots,box1,1043,,bid1043,,
9700,AllBallots,box1,8083,,bid8083,,
9701,AllBallots,box1,3079,,bid23519,,
9702,AllBallots,box1,4531,,bid4531,,
9703,AllBallots,box1,6283,,bid6283,,
9704,AllBallots,box1,8402,,bid28842,,
9705,AllBallots,box1,9446,,bid9446,,
9706,AllBallots,box1,18969,,bid18969,,
9707,AllBallots,box1,11842,,bid32282,,
9708,AllBallots,box1,12888,,bid12888,,
9709,AllBallots,box1,12179,,bid12179,,
9710,AllBallots,box1,16241,,bid36681,,
9711,AllBallots,box1,13565,,bid13565,,
9712,AllBallots,box1,5491,,bid25931,,
9713,AllBallots,box1,15238,,bid15238,,
9714,AllBallots,box1,2766,,bid2766,,
9715,AllBallots,box1,2213,,bid2213,,
9716,AllBallots,box1,15388,,bid15388,,
9717,AllBallots,box1,18608,,bid18608,,
9718,AllBallots,box1,1891,,bid22331,,
9719,AllBallots,box1,17563,,bid38003,,
9720,AllBallots,box1,13462,,bid13462,,
9721,AllBallots,box1,16453,,bid16453,,
9722,AllBallots,box1,9769,,bid30209,,
9723,AllBallots,box1,11465,,bid11465,,
9724,AllBallots,box1,2819,,bid2819,,
9725,AllBallots,box1,3251,,bid23691,,
9726,AllBallots,box1,7334,,bid7334,,
9727,AllBallots,box1,13214,,bid33654,,
9728,AllBallots,box1,6979,,bid27419,,
9729,AllBallots,box1,2434,,bid2434,,
9730,AllBallots,box1,16236,,bid36676,,
9731,AllBallots,box1,20394,,bid20394,,
9732,AllBallots,box1,5947,,bid5947,,
9733,AllBallots,box1,15611,,bid15611,,
9734,AllBallots,box1,4808,,bid25248,,
9735,AllBallots,box1,11113,,bid11113,,
9736,AllBallots,box1,17200,,bid17200,,
9737,AllBallots,box1,16917,,bid37357,,
9738,AllBallots,box1,2413,,bid22853,,
9739,AllBallots,box1,14975,,bid35415,,
9740,AllBallots,box1,12247,,bid32687,,
9741,AllBallots,box1,18846,,bid39286,,
9742,AllBallots,box1,14395,,bid14395,,
9743,AllBallots,box1,2289,,bid2289,,
9744,AllBallots,box1,9320,,bid9320,,
9745,AllBallots,box1,11650,,bid11650,,
9746,AllBallots,box1,591,,bid21031,,
9747,AllBallots,box1,2534,,bid2534,,
9748,AllBallots,box1,14661,,bid35101,,
9749,AllBallots,box1,854,,bid21294,,
9750,AllBallots,box1,8911,,bid29351,,
9751,AllBallots,box1,3550,,bid23990,,
9752,AllBallots,box1,9224,,bid29664,,
9753,AllBallots,box1,4475,,bid4475,,
9754,AllBallots,box1,1299,,bid21739,,
9755,AllBallots,box1,432,,bid20872,,
9756,AllBallots,box1,434,,bid434,,
9757,AllBallots,box1,10824,,bid31264,,
9758,AllBallots,box1,19090,,bid19090,,
9759,AllBallots,box1,12518,,bid12518,,
9760,AllBallots,box1,1149,,bid21589,,
9761,AllBallots,box1,7097,,bid7097,,
9762,AllBallots,box1,6902,,bid27342,,
9763,AllBallots,box1,7175,,bid7175,,
9764,AllBallots,box1,5907,,bid5907,,
9765,AllBallots,box1,1806,,bid22246,,
9766,AllBallots,box1,4826,,bid25266,,
9767,AllBallots,box1,338,,bid338,,
9768,AllBallots,box1,5626,,bid26066,,
9769,AllBallots,box1,17758,,bid38198,,
9770,AllBallots,box1,12083,,bid12083,,
9771,AllBallots,box1,9326,,bid9326,,
9772,AllBallots,box1,8092,,bid8092,,
9773,AllBallots,box1,8189,,bid28629,,
9774,AllBallots,box1,14590,,bid35030,,
9775,AllBallots,box1,8313,,bid8313,,
9776,AllBallots,box1,7158,,bid7158,,
9777,AllBallots,box1,258,,bid258,,
9778,AllBallots,box1,8314,,bid8314,,
9779,AllBallots,box1,5421,,bid5421,,
9780,AllBallots,box1,14153,,bid14153,,
9781,AllBallots,box1,8692,,bid29132,,
9782,AllBallots,box1,8282,,bid28722,,
9783,AllBallots,box1,16175,,bid16175,,
9784,AllBallots,box1,17588,,bid38028,,
9785,AllBallots,box1,5777,,bid5777,,
9786,AllBallots,box1,16080,,bid36520,,
9787,AllBallots,box1,14622,,bid14622,,
9788,AllBallots,box1,6936,,bid27376,,
9789,AllBallots,box1,3419,,bid23859,,
9790,AllBallots,box1,11279,,bid11279,,
9791,AllBallots,box1,3509,,bid3509,,
9792,AllBallots,box1,13605,,bid13605,,
9793,AllBallots,box1,16319,,bid16319,,
9794,AllBallots,box1,1063,,bid21503,,
9795,AllBallots,box1,4401,,bid24841,,
9796,AllBallots,box1,19932,,bid19932,,
9797,AllBallots,box1,13448,,bid13448,,
9798,AllBallots,box1,8746,,bid8746,,
9799,AllBallots,box1,12923,,bid12923,,
9800,AllBallots,box1,16601,,bid37041,,
9801,AllBallots,box1,14333,,bid14333,,
9802,AllBallots,box1,1078,,bid21518,,
9803,AllBallots,box1,11164,,bid31604,,
9804,AllBallots,box1,2912,,bid2912,,
9805,AllBallots,box1,4469,,bid4469,,
9806,AllBallots,box1,13095,,bid33535,,
9807,AllBallots,box1,3133,,bid3133,,
9808,AllBallots,box1,8663,,bid8663,,
9809,AllBallots,box1,5752,,bid5752,,
9810,AllBallots,box1,19209,,bid39649,,
9811,AllBallots,box1,14525,,bid14525,,
9812,AllBallots,box1,9165,,bid9165,,
9813,AllBallots,box1,664,,bid664,,
9814,AllBallots,box1,3744,,bid24184,,
9815,AllBallots,box1,16072,,bid36512,,
9816,AllBallots,box1,2752,,bid23192,,
9817,AllBallots,box1,12371,,bid12371,,
9818,AllBallots,box1,11849,,bid11849,,
9819,AllBallots,box1,12529,,bid12529,,
9820,AllBallots,box1,15034,,bid15034,,
9821,AllBallots,box1,6772,,bid27212,,
9822,AllBallots,box1,9285,,bid9285,,
9823,AllBallots,box1,357,,bid357,,
9824,AllBallots,box1,13463,,bid33903,,
9825,AllBallots,box1,689,,bid689,,
9826,AllBallots,box1,13318,,bid33758,,
9827,AllBallots,box1,1700,,bid1700,,
9828,AllBallots,box1,18290,,bid38730,,
9829,AllBallots,box1,12221,,bid12221,,
9830,AllBallots,box1,19144,,bid19144,,
9831,AllBallots,box1,1412,,bid21852,,
9832,AllBallots,box1,2539,,bid2539,,
9833,AllBallots,box1,16124,,bid36564,,
9834,AllBallots,box1,19550,,bid19550,,
9835,AllBallots,box1,163,,bid163,,
9836,AllBallots,box1,13766,,bid13766,,
